action,confidence,reason,duplicate_id,duplicate_uuid,duplicate_manufacturer,duplicate_model,canonical_id,canonical_uuid,canonical_manufacturer,canonical_model,equipment_type
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19400,eb2cf193-683e-4c32-a2b4-3e62d62b48e5,Growatt,ARO 6.6H-C1-US,408,6ff5a093-265e-4677-a490-3d0d8e68c24b,Growatt,ARO 6.6H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),727,f8f7d91d-b165-4bb6-8753-578b6b6175e2,Humless,LFP48100-P5KWH,409,bba2b79a-c822-4e49-9c8a-d5f16662287e,Humless,LFP48100-P5KWH,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18884,122f23fe-1b77-49d0-82e6-8ac6222365c4,Humless,LFP48100-P5KWH,409,bba2b79a-c822-4e49-9c8a-d5f16662287e,Humless,LFP48100-P5KWH,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),722,9c9dfa44-86b4-4c86-8c82-b7abcbfeecbc,GSL Energy,GSL051280A-B-GBP2,410,b4c53645-5ecf-4a5b-8a0e-e434aa9a08e7,GSL Energy,GSL051280A-B-GBP2,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18880,1e6125ae-b6bb-48f3-ad34-883fbb6c28c0,GSL Energy,GSL051280A-B-GBP2,410,b4c53645-5ecf-4a5b-8a0e-e434aa9a08e7,GSL Energy,GSL051280A-B-GBP2,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),728,1e71575d-46de-4b3c-bfa9-d314b8344218,Humless,LFP48100-5KWH,411,9fb092e6-0b63-4fab-a6de-2403be79f0ff,Humless,LFP48100-5KWH,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18887,197aa4f3-d973-4e42-817a-90113106e6e0,Humless,LFP48100-5KWH,411,9fb092e6-0b63-4fab-a6de-2403be79f0ff,Humless,LFP48100-5KWH,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),721,963a61c0-d8d8-460f-8254-566273fef071,Holu Hou Energy,HH8200H-EB,412,bbe492ba-5964-4a69-8273-e5b91a2f0db4,Holu Hou Energy,HH8200H-EB,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18885,765d6ff4-e994-4a0b-8fbf-e24986e78f35,Holu Hou Energy,HH8200H-EB,412,bbe492ba-5964-4a69-8273-e5b91a2f0db4,Holu Hou Energy,HH8200H-EB,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),725,e1ac840f-1a63-47f8-a595-7dbc63625246,Humless,W48100B-IP65,413,b8427415-6063-4cb5-b267-d5381b1f7c05,Humless,W48100B-IP65,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18886,9190b383-c612-4008-b41d-f8005a7850a4,Humless,W48100B-IP65,413,b8427415-6063-4cb5-b267-d5381b1f7c05,Humless,W48100B-IP65,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),726,4791537c-4a9a-4600-9b74-c78f3fe00028,KORE Power,KORE-M1-ESR1500N,414,8485a71f-c37c-450f-9cc4-bfd1d1cbe018,KORE Power,KORE-M1-ESR1500N,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18890,2f2f48dd-9bd6-4878-90f3-638fdf043c8f,KORE Power,KORE-M1-ESR1500N,414,8485a71f-c37c-450f-9cc4-bfd1d1cbe018,KORE Power,KORE-M1-ESR1500N,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),732,99ba03a3-c8ed-4d0b-a271-1692d2658f27,LG Energy,RESU 16H Prime,415,6dc64f6d-ed1f-4946-a202-8507b6fec3c8,LG Energy,RESU 16H Prime,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18888,650438e4-44e3-451a-ad2b-e3118e9df013,LG Energy,RESU 16H Prime,415,6dc64f6d-ed1f-4946-a202-8507b6fec3c8,LG Energy,RESU 16H Prime,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),730,a2cbe3e1-a97e-4e14-b49a-380e91bc33c7,LG Energy,RESU 10H Prime,416,ee233686-318c-468e-85a8-227abbc117ad,LG Energy,RESU 10H Prime,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18891,28c0c228-0f40-4d48-a13b-16e7432fa880,LG Energy,RESU 10H Prime,416,ee233686-318c-468e-85a8-227abbc117ad,LG Energy,RESU 10H Prime,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18976,a712ea67-d8c4-4e98-bfbe-0c6556d921c7,LG Energy,RESU 10H Prime,416,ee233686-318c-468e-85a8-227abbc117ad,LG Energy,RESU 10H Prime,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18977,cc707263-295d-4629-9aa7-23e9cbb7f97c,LG Energy,RESU 10H Prime,416,ee233686-318c-468e-85a8-227abbc117ad,LG Energy,RESU 10H Prime,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19308,d4944158-2d38-41a9-95ad-26454efa445d,LG Energy,RESU 10H Prime,416,ee233686-318c-468e-85a8-227abbc117ad,LG Energy,RESU 10H Prime,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19472,ee4e97e8-8672-4e97-8b96-fdabc7e1cfad,LG Energy,RESU 10H Prime,416,ee233686-318c-468e-85a8-227abbc117ad,LG Energy,RESU 10H Prime,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),731,d42c719a-6f7a-41e7-a881-f3e16e3a91f4,LG Energy,SR22F617F_G16D1,417,e5f61878-dec5-466e-a09f-9b17b6b2d5fc,LG Energy,SR22F617F_G16D1,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18889,8a41be78-f007-40c4-9d4c-c5e9c2396b00,LG Energy,SR22F617F_G16D1,417,e5f61878-dec5-466e-a09f-9b17b6b2d5fc,LG Energy,SR22F617F_G16D1,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),729,6b596805-f605-450c-9fa6-99c540496f41,MeriTech Power,MERITSUN LFP48V100AH,418,2d861c6b-739c-4ff2-a923-5a9a0156c677,MeriTech Power,MERITSUN LFP48V100AH,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18892,4653594b-8833-44cf-980d-1c623a43863b,MeriTech Power,MERITSUN LFP48V100AH,418,2d861c6b-739c-4ff2-a923-5a9a0156c677,MeriTech Power,MERITSUN LFP48V100AH,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),735,773ea0b9-0d50-4608-832d-b37d2a9c725d,Polarium,810-00046,419,d9ecdac2-a0ce-4def-a5d9-a0eafac30a75,Polarium,810-00046,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18894,bf8b2400-7a46-4c8c-9668-a12d6cb88aba,Polarium,810-00046,419,d9ecdac2-a0ce-4def-a5d9-a0eafac30a75,Polarium,810-00046,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),733,d5b17175-d259-4951-9fd3-23c9b8dc10a1,MeriTech Power,MERITSUN LFP51.2V100AH,420,73127709-8297-4e9c-bdd8-360cedefadd1,MeriTech Power,MERITSUN LFP51.2V100AH,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18895,690fb7bd-5e3d-4536-9c15-50ab6ef227b9,MeriTech Power,MERITSUN LFP51.2V100AH,420,73127709-8297-4e9c-bdd8-360cedefadd1,MeriTech Power,MERITSUN LFP51.2V100AH,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),734,7b345956-8d8b-42f1-a2b5-8a17734c41c0,Polarium,810-00164,421,5f991d5f-b019-4b99-bc5b-94de81484b87,Polarium,810-00164,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18899,8f9d6314-93ae-4bcc-bc81-333802e5c003,Polarium,810-00164,421,5f991d5f-b019-4b99-bc5b-94de81484b87,Polarium,810-00164,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),740,ac78747e-bf2d-46e8-ad13-a8d9cca612f1,Polarium,SLB48-200-228-1U,422,079bb9a3-dc8b-4ade-86ed-39f51049934f,Polarium,SLB48-200-228-1U,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18898,4d494b20-7a5e-4b68-ac22-4670fa42015d,Polarium,SLB48-200-228-1U,422,079bb9a3-dc8b-4ade-86ed-39f51049934f,Polarium,SLB48-200-228-1U,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),736,0c659522-32eb-4b26-8856-91bb92f9ceea,Polarium,810-00061,423,a2357c5a-1cf4-45a2-ad9c-0adcbc2615b6,Polarium,810-00061,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18893,0fa1c419-0420-4435-95e4-de202134602e,Polarium,810-00061,423,a2357c5a-1cf4-45a2-ad9c-0adcbc2615b6,Polarium,810-00061,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),739,1c2f744d-4176-4342-9cce-b9503febd827,PYTES,E-BOX 48100R,424,c53e2008-412c-415d-aaec-c794439d206b,PYTES,E-BOX 48100R,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18896,23db06a5-8c4b-4e70-8ccd-f660e1b4a181,PYTES,E-BOX 48100R,424,c53e2008-412c-415d-aaec-c794439d206b,PYTES,E-BOX 48100R,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),741,2d50335b-7160-4655-8130-7f26d3299e47,PYTES,HVL 24.0,425,b2fa7c52-1f57-4fbe-ace1-8f2826be9301,PYTES,HVL 24.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18902,3d5dc6f2-f519-429b-ba55-4368bf99f3dc,PYTES,HVL 24.0,425,b2fa7c52-1f57-4fbe-ace1-8f2826be9301,PYTES,HVL 24.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),737,337da27b-838f-43a8-b409-f794d34dc07b,PYTES,HVL 12.0,426,94680fae-eff8-46c7-944a-68717c54589c,PYTES,HVL 12.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18897,92e26a4e-f0ec-4581-a1c9-99b2a7c61c2d,PYTES,HVL 12.0,426,94680fae-eff8-46c7-944a-68717c54589c,PYTES,HVL 12.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),744,b469caf9-f16f-42f3-b0f1-b77ef2b10069,PYTES,HVL 20.0,427,13614ddd-145b-4814-ac29-2595fad04a18,PYTES,HVL 20.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18903,413d46d3-a474-4512-ae72-9ab7c8f5196f,PYTES,HVL 20.0,427,13614ddd-145b-4814-ac29-2595fad04a18,PYTES,HVL 20.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),738,7c555a6c-3c16-473b-be7b-96988b2f101e,PYTES,HVL 16.0,428,99fc9b51-ea91-438f-ae48-cdd84207a93b,PYTES,HVL 16.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18900,1bad2ce9-77a8-4e48-b388-51bd0d2beec5,PYTES,HVL 16.0,428,99fc9b51-ea91-438f-ae48-cdd84207a93b,PYTES,HVL 16.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),742,27a5325b-9102-481e-b9cf-59a676f615cf,PYTES,HVL 32.0,429,525a4ea6-4a00-4749-b4f8-f8fab70e624f,PYTES,HVL 32.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18905,0dda3f89-d133-4d52-b891-6a064f81fa5f,PYTES,HVL 32.0,429,525a4ea6-4a00-4749-b4f8-f8fab70e624f,PYTES,HVL 32.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),745,948b36f2-bb21-4b37-8905-fe98ff33311c,Sacred Sun,FCIFP48100A,430,01510dd7-413b-42f4-bec1-233914f4f117,Sacred Sun,FCIFP48100A,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18904,a6451c73-6d82-4a62-8a75-99b34a851d5e,Sacred Sun,FCIFP48100A,430,01510dd7-413b-42f4-bec1-233914f4f117,Sacred Sun,FCIFP48100A,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),743,328cf664-f86c-4f38-8559-49df97d35c3a,PYTES,HVL 28.0,431,0b9236b4-7579-4dfd-9105-431d9605a7f6,PYTES,HVL 28.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18901,0730b67e-fafd-4ed8-be4f-73e88d872aec,PYTES,HVL 28.0,431,0b9236b4-7579-4dfd-9105-431d9605a7f6,PYTES,HVL 28.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),748,e860a4d3-c135-41ae-98c2-b340057b614b,PYTES Energy,E-BOX 48100R,432,29fd3270-1f18-4aa6-a7ca-121d433f466d,PYTES Energy,E-BOX 48100R,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18907,ef7b6298-e7d0-4f63-b021-21f01417f939,PYTES Energy,E-BOX 48100R,432,29fd3270-1f18-4aa6-a7ca-121d433f466d,PYTES Energy,E-BOX 48100R,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),751,fd8e4ad5-66b8-48eb-84ae-8d77280ba8f5,SimpliPhi Power,PHI3.8 48V 60 VTE BRK,433,180b2fcd-c58a-40b0-901f-6aa6441fa0ad,SimpliPhi Power,PHI3.8 48V 60 VTE BRK,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18910,5079d2bc-c450-4c13-8f2b-b87c72437034,SimpliPhi Power,PHI3.8 48V 60 VTE BRK,433,180b2fcd-c58a-40b0-901f-6aa6441fa0ad,SimpliPhi Power,PHI3.8 48V 60 VTE BRK,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),747,67608042-6c1f-48cc-93f3-7d984a7a45b4,SimpliPhi Power,AmpliPHI3.8-48,434,56f42ac0-0523-48fb-8792-53dbfbdd0467,SimpliPhi Power,AmpliPHI3.8-48,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18908,6dc9c446-0e21-4c90-9bbb-5c1daeaf9ba5,SimpliPhi Power,AmpliPHI3.8-48,434,56f42ac0-0523-48fb-8792-53dbfbdd0467,SimpliPhi Power,AmpliPHI3.8-48,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),746,8e6e142c-9955-484e-9976-33603755644a,Sacred Sun,SSIF2P15S48100C,435,8861ed5c-d382-4e92-9971-2c7c557681bb,Sacred Sun,SSIF2P15S48100C,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18906,8ceed389-2a61-443d-affd-355ceab3e99f,Sacred Sun,SSIF2P15S48100C,435,8861ed5c-d382-4e92-9971-2c7c557681bb,Sacred Sun,SSIF2P15S48100C,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),752,595e0d6b-9e07-499a-b71a-0ffd6fb08a66,SimpliPhi Power,PHI3.8 24V 60 VTE BRK,436,c7f62af0-930c-463c-8bc3-a2dd2d974f0a,SimpliPhi Power,PHI3.8 24V 60 VTE BRK,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18909,75a510cc-09f2-48bd-8de6-05942c79b6b1,SimpliPhi Power,PHI3.8 24V 60 VTE BRK,436,c7f62af0-930c-463c-8bc3-a2dd2d974f0a,SimpliPhi Power,PHI3.8 24V 60 VTE BRK,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),750,b098b54f-4d75-4fe1-ac93-7a5e78b7ce3f,SolarEdge,BAT-10K1P,437,b5f6fd49-f2fb-4fd3-b96c-8ff5b23bc70c,SolarEdge,BAT-10K1P,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18913,b5b64f54-65cd-4505-abec-36280ec60b93,SolarEdge,BAT-10K1P,437,b5f6fd49-f2fb-4fd3-b96c-8ff5b23bc70c,SolarEdge,BAT-10K1P,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19282,37df42f4-7781-48e8-83b0-559e7dc189ac,SolarEdge,BAT-10K1P,437,b5f6fd49-f2fb-4fd3-b96c-8ff5b23bc70c,SolarEdge,BAT-10K1P,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19409,c2e643ce-5568-484a-9f76-51ce79b30ff6,SolarEdge,BAT-10K1P,437,b5f6fd49-f2fb-4fd3-b96c-8ff5b23bc70c,SolarEdge,BAT-10K1P,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),755,141a370d-18ad-4cc8-860e-dbd6d39798c7,SolaX Power,T-BAT H 15.0,438,230bc610-651c-4e9b-8336-60c8264f2ca8,SolaX Power,T-BAT H 15.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18915,f08f21da-fc7d-4a33-9524-b5a5f7ef7a51,SolaX Power,T-BAT H 15.0,438,230bc610-651c-4e9b-8336-60c8264f2ca8,SolaX Power,T-BAT H 15.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),753,53113cb5-2ebf-4d1b-a166-0d9cce4eb6b5,SolaX Power,T-BAT H 10.0,439,f8f640ed-b5d4-4afd-b082-0fc6c54055a4,SolaX Power,T-BAT H 10.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18912,c9984b9f-40d8-4f43-a54e-6df84f51c79f,SolaX Power,T-BAT H 10.0,439,f8f640ed-b5d4-4afd-b082-0fc6c54055a4,SolaX Power,T-BAT H 10.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),749,c1e459df-bbb0-4a56-b33e-668473ba9ebb,SimpliPhi Power,SPHI-B-4.9,440,0e82a160-9687-4ed4-a0dc-ce6a55fdb0da,SimpliPhi Power,SPHI-B-4.9,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18911,3ad73efd-aff0-4c97-983b-8785783b18bb,SimpliPhi Power,SPHI-B-4.9,440,0e82a160-9687-4ed4-a0dc-ce6a55fdb0da,SimpliPhi Power,SPHI-B-4.9,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),756,0b3786fd-8912-44da-992b-fad9318bda44,Stored Energy,C1-LFP19200-1A01,441,758c0fad-94bb-42a9-94f6-364e912f8122,Stored Energy,C1-LFP19200-1A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18918,1a54d19f-9adf-4c8e-9764-6560d08effe3,Stored Energy,C1-LFP19200-1A01,441,758c0fad-94bb-42a9-94f6-364e912f8122,Stored Energy,C1-LFP19200-1A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),754,8f3aa9cd-7d31-4c4b-9044-58069033ecfb,SolaX Power,T-BAT H 20.0,442,cd3d0412-9922-47c2-ac26-7a0cd35eab2b,SolaX Power,T-BAT H 20.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18914,f1660e2b-49c5-4310-a25b-b8a2e4a6322e,SolaX Power,T-BAT H 20.0,442,cd3d0412-9922-47c2-ac26-7a0cd35eab2b,SolaX Power,T-BAT H 20.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),757,f4c558a6-2e6c-4b93-9d37-06aa75e35a51,Stored Energy,PF5-LFP14400-2A01,443,3666d7d3-8494-40f3-bcf0-cb4842c73cd8,Stored Energy,PF5-LFP14400-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18919,6b69b491-d913-45cf-9f66-1d7b98ba177c,Stored Energy,PF5-LFP14400-2A01,443,3666d7d3-8494-40f3-bcf0-cb4842c73cd8,Stored Energy,PF5-LFP14400-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),759,46d97af5-516f-42a3-a8a5-2a8686769eaa,Stored Energy,PF5-LFP09600-2A01,444,2bde1ab6-9db8-4462-9e97-f59cf7680d14,Stored Energy,PF5-LFP09600-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18917,1fcfa37d-ff32-4ced-a33b-6524d9fabf94,Stored Energy,PF5-LFP09600-2A01,444,2bde1ab6-9db8-4462-9e97-f59cf7680d14,Stored Energy,PF5-LFP09600-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),758,3d5ef925-dac8-4472-b022-65948a71ac46,Stored Energy,PF5-LFP24000-2A01,445,4db64456-30f1-4d85-a281-f630627683ef,Stored Energy,PF5-LFP24000-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18922,7cc850f4-8744-4d99-b347-203b842d2b04,Stored Energy,PF5-LFP24000-2A01,445,4db64456-30f1-4d85-a281-f630627683ef,Stored Energy,PF5-LFP24000-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),761,c0616f62-75a0-4a34-94de-7c485e8e3534,Stored Energy,PF5-LFP28800-2A01,446,bd6a4638-519a-483b-92a6-24717eb62d90,Stored Energy,PF5-LFP28800-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18921,1c187133-dda4-47f5-95ef-47f52a23e003,Stored Energy,PF5-LFP28800-2A01,446,bd6a4638-519a-483b-92a6-24717eb62d90,Stored Energy,PF5-LFP28800-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),763,1ae04377-eaaa-4b4f-bc44-d2f26a58d16a,Stored Energy,PF5-LFP33600-2A01,447,a72bc582-b26e-42b2-bbe5-49f4f012f97f,Stored Energy,PF5-LFP33600-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18920,4de6fa65-729d-4545-b1f1-9c046676f531,Stored Energy,PF5-LFP33600-2A01,447,a72bc582-b26e-42b2-bbe5-49f4f012f97f,Stored Energy,PF5-LFP33600-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),760,f9583182-42cd-4f53-9223-ecba7934336c,Stored Energy,PF5-LFP19200-2A01,448,b0919400-3e20-4077-9ec2-b3bd1ba27f87,Stored Energy,PF5-LFP19200-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18916,f580807c-84d6-4ec8-9390-88d6851fe596,Stored Energy,PF5-LFP19200-2A01,448,b0919400-3e20-4077-9ec2-b3bd1ba27f87,Stored Energy,PF5-LFP19200-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),764,165d1435-cb27-4594-9e4b-d3fdaa61ee1a,Storz Power,SP5.12-LFPv4,449,89899683-09e5-4370-9bb2-2b5bdfcbba0d,Storz Power,SP5.12-LFPv4,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18925,62491998-719e-42d9-9c98-4ec397d3ee69,Storz Power,SP5.12-LFPv4,449,89899683-09e5-4370-9bb2-2b5bdfcbba0d,Storz Power,SP5.12-LFPv4,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18970,db7cc3f2-d5e7-4445-9294-184a3cb4ba6f,Storz Power,SP5.12-LFPv4,449,89899683-09e5-4370-9bb2-2b5bdfcbba0d,Storz Power,SP5.12-LFPv4,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18971,ba5e3478-5588-43c6-8bf0-fe2428698739,Storz Power,SP5.12-LFPv4,449,89899683-09e5-4370-9bb2-2b5bdfcbba0d,Storz Power,SP5.12-LFPv4,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18972,484f8edc-aa99-40c2-a488-0c09ce378fe3,Storz Power,SP5.12-LFPv4,449,89899683-09e5-4370-9bb2-2b5bdfcbba0d,Storz Power,SP5.12-LFPv4,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18973,309dda1d-bb00-443b-8409-b52d1ef78339,Storz Power,SP5.12-LFPv4,449,89899683-09e5-4370-9bb2-2b5bdfcbba0d,Storz Power,SP5.12-LFPv4,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),768,d24e5737-f8db-454a-b891-e4b888ff73be,Tigo Energy,TSB-10-US,450,0750b75c-f3b2-49b9-a213-3193d7fadd73,Tigo Energy,TSB-10-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18927,0816d9cb-16d3-4424-af8c-6ae17ebc84fe,Tigo Energy,TSB-10-US,450,0750b75c-f3b2-49b9-a213-3193d7fadd73,Tigo Energy,TSB-10-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19451,ece7b152-29f7-46c4-a71a-3abedb107717,Tigo Energy,TSB-10-US,450,0750b75c-f3b2-49b9-a213-3193d7fadd73,Tigo Energy,TSB-10-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),766,25ed2c06-16cc-45c5-9839-59b68b949edf,Tigo Energy,TSB-14-US,451,a76e32b6-c216-4fb5-90fc-77f830a64028,Tigo Energy,TSB-14-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),762,f39f12dc-db70-42c1-a73a-c20a749becde,Stored Energy,PF5-LFP38400-2A01,452,b7d24b5b-5ddc-49e4-9564-79598a881541,Stored Energy,PF5-LFP38400-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18923,da66cda1-2654-4ff2-a942-b28149c57238,Stored Energy,PF5-LFP38400-2A01,452,b7d24b5b-5ddc-49e4-9564-79598a881541,Stored Energy,PF5-LFP38400-2A01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),769,f8e01d4a-2882-470e-88a3-62e0726dc90e,Tigo Energy,TSB-7-US,453,250c057b-0ca6-4061-8c7b-9aaef450a6e7,Tigo Energy,TSB-7-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18928,8da5dfc4-6a81-4df6-bd90-dc95bf8b44aa,Tigo Energy,TSB-7-US,453,250c057b-0ca6-4061-8c7b-9aaef450a6e7,Tigo Energy,TSB-7-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19408,4b4b41b5-946d-44a6-b4e5-30fd1f94d66f,Tigo Energy,TSB-7-US,453,250c057b-0ca6-4061-8c7b-9aaef450a6e7,Tigo Energy,TSB-7-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),765,0e529964-b670-435e-892a-722f433aeb60,Tigo Energy,TSB-20-US,454,612d955e-04f9-4837-a3bf-b66f3989088c,Tigo Energy,TSB-20-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18930,51a38630-bb52-4220-af40-88010461d47e,Tigo Energy,TSB-20-US,454,612d955e-04f9-4837-a3bf-b66f3989088c,Tigo Energy,TSB-20-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),767,515cbbb9-aeea-428e-a721-22a7c66b5e41,Tigo Energy,TSB-17-US,455,73f22243-10b0-428a-a36b-05ff0f329911,Tigo Energy,TSB-17-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18926,c6062b94-09a4-40ce-8f79-106e2d2c02ca,Tigo Energy,TSB-17-US,455,73f22243-10b0-428a-a36b-05ff0f329911,Tigo Energy,TSB-17-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),771,ce98a778-468f-4caa-9d34-153e51886d1b,TROES,TR-S138-6P9,456,560c5fdd-9611-466c-91c3-df6f14a25825,TROES,TR-S138-6P9,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18929,e0689419-68c6-4ebf-8459-12e310f10a0e,TROES,TR-S138-6P9,456,560c5fdd-9611-466c-91c3-df6f14a25825,TROES,TR-S138-6P9,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),776,afb09fdf-9841-4807-abe7-102a72e9b20d,Yotta Energy,SL-1000,457,d0230bcf-b8c9-40ba-91c6-0ccaf138ee8b,Yotta Energy,SL-1000,Battery
